https://www.wildberries.ru/catalog/krasota/organicheskaya-kosmetika;organicheskaya-kosmetika__krasota;['152049'];1275;22201;3259;1886;704;3745;11;3432;9536;9536;3745;169;3745;294;348;392;127;1776;182;1778;234;22201;433;252;10104;184;1208;35;30895;880
https://www.wildberries.ru/catalog/krasota/podarochnye-nabory;podarochnye-nabory__krasota;['29055'];1926;2621;1926;8042;5615;6076;4315;75959;9815;337;7948;2321;133;11;237;808;4315;59;171;275;186;631;19;1910;237;697;138;319;60381;829
https://www.wildberries.ru/catalog/krasota/professionalnaya-kosmetika/krasota;krasota__professionalnaya-kosmetika;['257231'];398862;8599;53071;4547;10853;964;1205;2995;768;18745;959;1356;1053;964;2991;1356;2452;1515;2991;1205;2452;4254;2285;1749;964;681;1347;1515;2268;2021
https://www.wildberries.ru/catalog/krasota/sredstva-lichnoy-gigieny;sredstva-lichnoy-gigieny__krasota;['81153'];1778;576;616;912;908;625;81;1778;19966;134;487;896;1778;1239;1778;24342;5967;1169;14937;4670;6371;283;8778;5054;2964;11694;212;1377;11694;2081
https://www.wildberries.ru/catalog/krasota/uhod-za-zubami;uhod-za-zubami__krasota;['71273'];3234;3234;189866;20432;13845;34032;34032;42491;2402;4006;42491;3596;752;7162;6183;42491;4006;2622;1717;4370;42491;14032;189866;119;8779;7162;29;4360;54;433
https://www.wildberries.ru/catalog/dom/mebel/mebel-dlya-salonov-krasoty;mebel-dlya-salonov-krasoty__mebel;[];5096;443;442;10;34;47;6300;22;32;6542;;;7168;32;32
https://www.wildberries.ru/catalog/aksessuary/aksessuary-dlya-volos;aksessuary-dlya-volos__aksessuary;['236184'];23628;16354;16354;574;23628;633;4125;249;3378;1154;574;1154;6657;496;948;698;574;10372;10372;453;3732;3378;10372;1447;19158;71;40941;665;10372;228
https://www.wildberries.ru/catalog/aksessuary/dekor-dlya-odezhdy;dekor-dlya-odezhdy__aksessuary;['162793'];518;5875;451;760;760;1207;67;2266;1130;6370;6969;760;6969;760;23650;760;11195;308;11195;1338;23650;283;1723;6969;388;23650;5875;17;6969;1152
https://www.wildberries.ru/catalog/aksessuary/veera;veera__aksessuary;['2680'];7335;509;7335;7335;1352;1034;492;1747;650;3957;178;1352;1499;1499;517;1665;1665;178;2365;2341;1665;1665;2190;517;2341;681;1329;53;53;1329
https://www.wildberries.ru/catalog/aksessuary/galstuki-i-babochki;galstuki-i-babochki__aksessuary;['22313'];2516;47301;1949;3793;575;3954;3793;1168;4299;1949;4299;1168;2642;902;47301;1637;4605;1637;4605;1637;47301;47301;13170;65;47301;47301;902;1146;653;1146
https://www.wildberries.ru/catalog/aksessuary/golovnye-ubory;golovnye-ubory__aksessuary;['524112'];50306;29561;10560;2823;9105;44399;931;5682;3838;433;796;2165;6437;17946;2300;256;247;15385;17946;1021;3700;5990;317;1581;247;1339;9105;663;9105;390
https://www.wildberries.ru/catalog/aksessuary/zerkaltsa;zerkaltsa__aksessuary;['8725'];147;3714;128;8;8;31;31;31;1282;3714;2090;3714;3714;511;1914;3216;38;87;19;38;38;38;38;2010;2010;3714;2010;2010;927;125
https://www.wildberries.ru/catalog/aksessuary/zonty;zonty__aksessuary;['35446'];6692;5754;797;124206;5754;124206;124206;5754;1202;1265;4188;241;5754;182;2320;121;2181;1167;909;760;662;1403;26088;182;1414;518;339;26088;182;3296
https://www.wildberries.ru/catalog/aksessuary/koshelki-i-kreditnitsy;koshelki-i-kreditnitsy__aksessuary;['229667'];11051;1163;2254;18365;18365;18365;18365;1345;1138;12902;2218;158;5631;320;11051;18365;226;1720;256;320;659;2218;822;822;1163;18365;18365;18550;1728;4652
https://www.wildberries.ru/catalog/aksessuary/maski-dlya-sna;maski-dlya-sna__aksessuary;['8798'];9448;5399;1889;7239;2150;1446;5187;674;31;22766;272;179;2150;464;56;1170;498;1283;33;1339;11629;2856;11629;2281;233;11629;291;238;6597;238
https://www.wildberries.ru/catalog/aksessuary/nosovye-platki;nosovye-platki__aksessuary;['4767'];4224;12207;4426;4426;4426;4381;4339;4426;2195;4339;12468;4381;4426;12468;2195;4381;12468;2238;4381;12207;4426;4381;4426;3812;12468;12468;12468;1195;12468;12468
https://www.wildberries.ru/catalog/aksessuary/perchatki-i-varezhki;perchatki-i-varezhki__aksessuary;['117440'];2641;759;759;6762;315;4313;3194;3169;4363;4030;2769;4741;2999;978;315;315;3242;3194;1126;3993;327;4979;4741;1080;4363;1158;137;4741;4030;4741
https://www.wildberries.ru/catalog/aksessuary/platki-i-sharfy;platki-i-sharfy__aksessuary;['209257'];1207;859;993;9092;3662;5931;3930;4057;3402;6970;1718;13702;5931;6970;1283;5931;17680;8579;467;8579;3969;13702;498;10925;8087;5931;1528;1829;1713;733
https://www.wildberries.ru/catalog/aksessuary/remni-i-poyasa;remni-i-poyasa__aksessuary;['109931'];39719;22338;218;38;1270;31447;28;14206;22338;22338;22338;31447;3888;1385;11960;3058;6704;22;20;22;82;822;2501;3079;39719;1913;20;34237;10;10020
https://www.wildberries.ru/catalog/aksessuary/chasy-i-remeshki;chasy-i-remeshki__aksessuary;['246210'];290;4458;290;4458;4458;16833;1197;20707;48797;16833;29119;9265;48797;48797;2378;9265;24393;15262;29119;2378;99;14671;176;14671;525;525;1197;24393;199;1506
https://www.wildberries.ru/catalog/muzhchinam/aksessuary/chemodany-i-dorozhnye-sumki;chemodany-i-dorozhnye-sumki__aksessuary;['31097'];11143;3475;3475;11143;11143;3475;123;806;339;123;339;9480;5453;1493;9510;2302;3475;3475;553;5630;11613;5453;4897;11613;2302;5630;11613;345;589;66
https://www.wildberries.ru/catalog/elektronika/avtoelektronika;avtoelektronika__elektronika;['174736'];28;205;2665;2134;183;673;38;944;110;2172;228;116;3251;110;11055;137;1253;137;137;8188;11055;73;10;31;110;2134;762;467;459;762
https://www.wildberries.ru/catalog/elektronika/igry-i-razvlecheniya/aksessuary/garnitury;garnitury__aksessuary;['166993'];1674;1683;43191;2721;1683;4545;8125;5951;349;3223;2182;478;4545;10932;266;527;5308;213;754;478;346;4957;142;2515;6305;199;444;330;2332;8981
https://www.wildberries.ru/catalog/elektronika/kabeli-i-zaryadnye-ustroystva;kabeli-i-zaryadnye-ustroystva__elektronika;['286631'];38509;7752;714;5136;892;6952;6952;14056;14056;14056;69054;14056;35990;17243;14056;1111;20185;6699;623;35122;1515;17243;48571;8690;7392;69054;7689;3372;2050;8690
https://www.wildberries.ru/catalog/elektronika/muzyka-i-video;muzyka-i-video__elektronika;['104631'];176;3529;3529;2664;1387;1387;1387;3529;2664;2664;3529;3529;1387;3529;2664;2664;2664;3529;2664;3529;1283;1473;1283;655;1283;655;419;3529;416;225
https://www.wildberries.ru/catalog/elektronika/razvlecheniya-i-gadzhety;razvlecheniya-i-gadzhety__elektronika;['38951'];3222;3222;1503;1352;1355;1355;1355;31;542;1352;349;8;8947;115;22;114;114;114;718;279;229;386;133;1352;1738;982;961;34;451;41
https://www.wildberries.ru/catalog/elektronika/setevoe-oborudovanie;setevoe-oborudovanie__elektronika;['27508'];167;146;870;870;168;870;870;15986;508;996;2678;255;3109;697;412;196;32;4057;191;124;1097;663;154;1590;4057;5312;2263;2263;103;559
https://www.wildberries.ru/catalog/elektronika/smart-chasy;smart-chasy__elektronika;['195085'];8645;4008;930;1868;3895;131;12069;6357;3895;1868;1781;6357;897;217;16116;16116;2859;12020;1329;199;8645;1077;131;12020;183;623;3648;1736;485;1015
https://www.wildberries.ru/catalog/elektronika/solnechnye-elektrostantsii-i-komplektuyushchie;solnechnye-elektrostantsii-i-komplektuyushchie__elektronika;['826'];128;;4;4;28;1;30;8;4;28;92;6;11;11;11;29;2;6;230;24;17;2;17;17;4;61;16;436;61;
https://www.wildberries.ru/catalog/elektronika/torgovoe-oborudovanie;torgovoe-oborudovanie__elektronika;['186470'];1006;2614;2614;12381;601;12381;3246;5291;39;12381;3246;2269;170;246;89;307;775;1275;246;1909;8424;1385;1074;36;190;48;1074;39;296;606
https://www.wildberries.ru/catalog/elektronika/umnyy-dom;umnyy-dom__elektronika;['75433'];6456;6456;6456;58;652;3530;1325;6456;2978;1393;5653;382;294;1331;87;1139;1325;382;1271;81;1254;21512;1139;4206;7658;2061;130;5653;3601;71
https://www.wildberries.ru/catalog/sport/elektrotransport-i-aksessuary;elektrotransport-i-aksessuary__sport;['8497'];66;23;20;25;35;36;14;43;17;17;6;10;10;3;33;33;12;33;33;33;2;3;6;7;3;3;17;12;;9
https://www.wildberries.ru/catalog/igrushki/antistress;antistress__igrushki;['111789'];4705;4786;6176;2453;2022;1434;4786;2022;1719;2453;8364;274;105;2091;2022;8364;283;1434;58;1159;1434;749;3398;3398;2401;195;8174;2321;57;1044
https://www.wildberries.ru/catalog/igrushki/dlya-pesochnitsy;dlya-pesochnitsy__igrushki;['16068'];2099;2099;276;436;313;6434;126;908;659;934;6434;6434;1061;69;1061;6434;6434;40;6434;6434;6434;945;659;354;104;47;2099;659;212;1
https://www.wildberries.ru/catalog/igrushki/igrovye-kompleksy;igrovye-kompleksy__igrushki;['12196'];147;147;3868;2051;38;117;2836;68;1402;5260;383;820;153;3995;437;771;9515;9515;6157;6157;9515;705;93;3745;9515;437;23;914;914;797
https://www.wildberries.ru/catalog/igrushki/igrovye-nabory;igrovye-nabory__igrushki;[];1113;339;7009;481;339;418;418;339;837;924;339;537;6534;2722;40;339;10036;13049;537;537;1460;421;6534;2722;416;49;2882;924;98;8904
https://www.wildberries.ru/catalog/igrushki/igrushechnoe-oruzhie;igrushechnoe-oruzhie__igrushki;['64935'];141;689;159;1423;9809;2378;5882;972;123;1703;3205;881;106;1763;988;182;4044;202;479;183;2116;2273;2716;1450;425;67;211;803;230;109
https://www.wildberries.ru/catalog/igrushki/igrushechniy-transport;igrushechniy-transport__igrushki;['197253'];2019;716;;66;625;2346;5714;2625;773;3284;773;23;517;135;409;794;72;17;5175;16212;1326;1718;1260;756;4235;56;927;5175;786;634
https://www.wildberries.ru/catalog/igrushki/igrushki-dlya-vannoy;igrushki-dlya-vannoy__igrushki;['30489'];1211;47803;6354;1837;10580;14144;14144;1768;47803;4347;323;13709;3405;1211;8584;3405;322;1033;121;8789;146;7439;6920;2269;151;3405;118;15466;1419;5977
https://www.wildberries.ru/catalog/igrushki/interaktivnye;interaktivnye__igrushki;['60574'];289;786;100;74;5371;767;1924;1414;147;3421;7400;689;7400;80;7400;161;927;1812;110;142;99;96;1828;2091;773;7400;1030;3091;689;142
https://www.wildberries.ru/catalog/igrushki/kineticheskiy-pesok;kineticheskiy-pesok__igrushki;['1419'];8857;60;7733;60;2971;7733;2971;2971;2422;7733;2971;7733;7733;464;1068;5649;4431;3982;4670;3982;8857;1068;3982;90;7334;285;2422;3982;3982;285
https://www.wildberries.ru/catalog/igrushki/konstruktory;konstruktory__igrushki;['277798'];262;2156;3844;2585;4165;4717;2438;2156;2156;1270;2585;2986;194;1275;212;4717;9470;5432;229;786;2981;82;2924;10;159;631;979;5410;2585;989
https://www.wildberries.ru/catalog/igrushki/konstruktory-lego;konstruktory-lego__igrushki;['77967'];2894;401;382;2029;1858;740;256;401;4985;5284;2934;40;1470;1075;2560;7249;382;1056;804;1858;395;7708;1056;500;1056;426;2537;1127;1427;401
https://www.wildberries.ru/catalog/igrushki/kukly-i-aksessuary;kukly-i-aksessuary__igrushki;['152137'];6327;3610;202;3610;1268;552;3610;55;6327;114;396;509;6327;356;1071;396;3481;1638;5043;36;5043;403;82;183;419;5071;5071;5071;2261;1103
https://www.wildberries.ru/catalog/igrushki/muzykalnye-instrumenty;muzykalnye-instrumenty__igrushki;['19626'];2648;1181;609;17;593;331;162;675;2015;2648;2885;83;203;205;622;39;2648;64;48;205;291;559;1;486;93;2885;93;3;;227
https://www.wildberries.ru/catalog/igrushki/mylnye-puzyri;mylnye-puzyri__igrushki;['6763'];3532;769;5101;8222;3740;389;1958;15;1958;361;12308;1114;1958;12308;1958;1958;3532;1958;3740;36;3740;651;651;651;4955;12181;651;8107;12181;2575
https://www.wildberries.ru/catalog/igrushki/myagkie-igrushki;myagkie-igrushki__igrushki;['162381'];218;11549;1932;4658;4658;6498;1416;2905;3911;4;6498;513;11549;411;3316;3911;101;11549;1405;398;101;166;1016;553;637;2909;6498;990;2961;1139
https://www.wildberries.ru/catalog/igrushki/opyty;opyty__igrushki;['50178'];8394;2706;22338;2316;1369;2316;14189;4122;14189;599;1258;5023;2639;189;659;997;6926;5023;3926;6353;921;107;2845;64;3926;997;2770;422;987;3466
https://www.wildberries.ru/catalog/igrushki/nastolnye-igry;nastolnye-igry__igrushki;['169557'];32280;32280;1185;36261;10935;192;28006;1575;1704;49070;584;326;8932;639;4533;739;258;5377;649;2392;7976;436;1519;1169;190;1519;645;16733;1073;1704
